Sample File,C:\Users\vancelab\Desktop\Chamber\Raw data\Chamber_Water_SMPS_FreshSmoke_MRH_20230606.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3788 High Flow
Reference Gas Viscosity (Pa*s),1.83245e-005
Reference Mean Free Path (m),6.73e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.3
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Gas Density,0.0012
Units,dw/dlogDp
Weight,Number
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
CPC Inlet Flow(lpm),1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
CPC Sample Flow(lpm),0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Low Voltage,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228
High Voltage,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79
Lower Size(nm),15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634
Upper Size(nm),723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394
Density(g/cc),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Title,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status Flag,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error 
td(s),0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286
tf(s),5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527
D50(nm),593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091
Median(nm),43.6991,48.0637,53.0405,75.5069,81.7124,86.5519,90.0726,93.1236,95.581,98.056,99.8889,101.638,103.261,104.46,106.021,107.313,108.347,109.327,110.149,111.209,112.172,112.597,113.751,113.975,114.848,114.838,115.82,116.204
Mean(nm),63.3405,64.4224,66.1217,84.8253,90.9635,95.8322,99.5113,102.546,104.936,107.39,109.345,110.997,112.556,113.883,115.406,116.858,117.852,118.822,119.683,120.674,121.642,122.07,123.045,123.366,124.283,124.404,125.233,125.42
Geo. Mean(nm),49.6387,51.0151,54.3187,72.6807,79.1723,84.2659,88.0837,91.1888,93.6583,96.2332,98.1898,99.9138,101.521,102.88,104.423,105.813,106.858,107.807,108.671,109.666,110.607,111.084,112.068,112.333,113.231,113.435,114.246,114.483
Mode(nm),28.9026,31.059,28.9026,85.0526,88.1683,94.7464,91.3982,94.7464,98.2172,101.815,101.815,101.815,105.545,105.545,113.419,113.419,113.419,109.411,117.574,113.419,113.419,113.419,117.574,121.881,117.574,121.881,117.574,121.881
Geo. Std. Dev.,1.96897,1.94096,1.84313,1.76738,1.7131,1.67695,1.65239,1.63553,1.62186,1.6074,1.59957,1.59083,1.58345,1.57748,1.5714,1.56882,1.56374,1.56105,1.55836,1.55531,1.55332,1.55009,1.5475,1.54818,1.54611,1.54281,1.54131,1.53927
Total Concentration(#/cm³),21.8367,19.4764,1.36674e+006,707148,546387,462675,400089,355786,317718,286533,262597,240777,222188,206211,190940,178737,167862,156245,146432,136239,128622,121733,114574,107815,100737,95683,91100.2,85747.1
Comment,,,,,,,,,,,,,,,,,,,,,,,,,,,,
